SSPscen;transportPolScen;regionCat;technology;FVvehvar;subsectorL2;subsectorL1;level;target;symmyr;speed
SSP2EU;ECEMF_HighEl_HighEff;below GDP cutoff;;;;trn_pass_road;S1S;0.7;2035;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;;;Bus;trn_pass_road;S2S1;1.5;2050;10
SSP2EU;ECEMF_HighEl_HighEff;above GDP cutoff;;;trn_pass_road_LDV;trn_pass_road;S2S1;0.7;2035;10
SSP2EU;ECEMF_HighEl_HighEff;below GDP cutoff;;;Bus;trn_pass_road;S2S1;1.5;2050;10
SSP2EU;ECEMF_HighEl_HighEff;below GDP cutoff;;;trn_pass_road_LDV;trn_pass_road;S2S1;0.7;2035;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;BEV;Bus;Bus;trn_pass_road;FV;10;2035;15
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FCEV;Bus;Bus;trn_pass_road;FV;1.1;2035;5
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;Liquids;Bus;Bus;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;NG;Bus;Bus;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;Hydrogen;Aviation;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;FV;1.1;2050;5
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;Liquids;Aviation;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;Liquids;Ship;Domestic Ship_tmp_subsectorL2;Domestic Ship;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;Electric;Rail;Freight Rail_tmp_subsectorL2;Freight Rail;FV;5;2050;15
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;Liquids;Rail;Freight Rail_tmp_subsectorL2;Freight Rail;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;Electric;Rail;HSR_tmp_subsectorL2;HSR;FV;5;2050;15
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;Liquids;Aviation;International Aviation_tmp_subsectorL2;International Aviation;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;Liquids;Ship;International Ship_tmp_subsectorL2;International Ship;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;BEV;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;7;2050;15
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;Liquids;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;BEV;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;7;2050;15
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;Liquids;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;BEV;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;7;2050;15
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;Liquids;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;Electric;Rail;Passenger Rail_tmp_subsectorL2;Passenger Rail;FV;5;2050;15
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;Liquids;Rail;Passenger Rail_tmp_subsectorL2;Passenger Rail;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;BEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;20;2035;15
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FCEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;2;2035;5
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;Liquids;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;NG;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;BEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;20;2035;15
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FCEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;2;2035;5
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;Liquids;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;NG;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;BEV;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;20;2035;15
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FCEV;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;10;2035;5
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;Liquids;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;NG;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;BEV;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;20;2035;15
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FCEV;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;10;2035;5
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;Liquids;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;NG;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;BEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;20;2035;15
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;FCEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;2;2035;5
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;Liquids;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;NG;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;BEV;Bus;Bus;trn_pass_road;FV;13;2030;15
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FCEV;Bus;Bus;trn_pass_road;FV;1.1;2035;5
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;Liquids;Bus;Bus;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;NG;Bus;Bus;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;Hydrogen;Aviation;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;FV;2;2050;5
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;Liquids;Aviation;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;Liquids;Ship;Domestic Ship_tmp_subsectorL2;Domestic Ship;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;Electric;Rail;Freight Rail_tmp_subsectorL2;Freight Rail;FV;6;2040;15
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;Liquids;Rail;Freight Rail_tmp_subsectorL2;Freight Rail;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;Electric;Rail;HSR_tmp_subsectorL2;HSR;FV;6;2040;15
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;Liquids;Aviation;International Aviation_tmp_subsectorL2;International Aviation;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;Liquids;Ship;International Ship_tmp_subsectorL2;International Ship;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;BEV;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;7;2030;15
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;Liquids;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;BEV;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;7;2030;15
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;Liquids;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;BEV;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;7;2030;15
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;Liquids;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;Electric;Rail;Passenger Rail_tmp_subsectorL2;Passenger Rail;FV;6;2040;15
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;Liquids;Rail;Passenger Rail_tmp_subsectorL2;Passenger Rail;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;BEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;20;2035;15
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FCEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1.1;2035;5
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;Liquids;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;NG;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;BEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;20;2035;15
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FCEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1.1;2035;5
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;Liquids;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;NG;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;BEV;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;20;2035;15
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FCEV;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;5;2035;5
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;Liquids;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;NG;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;BEV;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;20;2035;15
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FCEV;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;5;2035;5
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;Liquids;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;NG;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;BEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;20;2035;15
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;FCEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1.1;2035;5
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;Liquids;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;NG;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;;;;Cycle;S1S;2;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;;;;Domestic Aviation;S1S;0.25;2035;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;;;;Domestic Ship;S1S;1.5;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;;;;Freight Rail;S1S;1.5;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;;;;HSR;S1S;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;;;;Passenger Rail;S1S;2;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;;;;Walk;S1S;2;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;;;;trn_freight_road;S1S;0.7;2035;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;;;;trn_pass_road;S1S;0.5;2035;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;;;;Cycle;S1S;2;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;;;;Domestic Aviation;S1S;0.25;2035;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;;;;Domestic Ship;S1S;1.5;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;;;;Freight Rail;S1S;1.5;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;;;;HSR;S1S;1;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;;;;Passenger Rail;S1S;2;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;;;;Walk;S1S;2;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;;;;trn_freight_road;S1S;0.7;2035;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;;;;trn_pass_road;S1S;0.5;2035;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;;;Bus;trn_pass_road;S2S1;2;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;above GDP cutoff;;;trn_pass_road_LDV;trn_pass_road;S2S1;0.5;2035;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;;;Bus;trn_pass_road;S2S1;2;2050;10
SSP2EU;ECEMF_HighEl_LifestCha;below GDP cutoff;;;trn_pass_road_LDV;trn_pass_road;S2S1;0.5;2035;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;BEV;Bus;Bus;trn_pass_road;FV;6;2035;15
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FCEV;Bus;Bus;trn_pass_road;FV;1.1;2035;5
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;Liquids;Bus;Bus;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;NG;Bus;Bus;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;Hydrogen;Aviation;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;FV;1.1;2050;5
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;Liquids;Aviation;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;Liquids;Ship;Domestic Ship_tmp_subsectorL2;Domestic Ship;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;Electric;Rail;Freight Rail_tmp_subsectorL2;Freight Rail;FV;3;2050;15
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;Liquids;Rail;Freight Rail_tmp_subsectorL2;Freight Rail;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;Electric;Rail;HSR_tmp_subsectorL2;HSR;FV;3;2050;15
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;Liquids;Aviation;International Aviation_tmp_subsectorL2;International Aviation;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;Liquids;Ship;International Ship_tmp_subsectorL2;International Ship;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;BEV;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;3;2050;15
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;Liquids;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;BEV;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;3;2050;15
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;Liquids;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;BEV;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;3;2050;15
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;Liquids;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;Electric;Rail;Passenger Rail_tmp_subsectorL2;Passenger Rail;FV;3;2050;15
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;Liquids;Rail;Passenger Rail_tmp_subsectorL2;Passenger Rail;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;BEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;20;2035;15
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FCEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;2;2035;5
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;Liquids;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;NG;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;BEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;20;2035;15
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FCEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;2;2035;5
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;Liquids;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;NG;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;BEV;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;20;2035;15
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FCEV;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;10;2035;5
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;Liquids;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;NG;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;BEV;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;20;2035;15
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FCEV;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;10;2035;5
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;Liquids;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;NG;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;BEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;20;2035;15
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;FCEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;2;2035;5
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;Liquids;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;NG;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;BEV;Bus;Bus;trn_pass_road;FV;10;2030;15
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FCEV;Bus;Bus;trn_pass_road;FV;1.1;2035;5
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;Liquids;Bus;Bus;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;NG;Bus;Bus;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;Hydrogen;Aviation;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;FV;2;2050;5
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;Liquids;Aviation;Domestic Aviation_tmp_subsectorL2;Domestic Aviation;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;Liquids;Ship;Domestic Ship_tmp_subsectorL2;Domestic Ship;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;Electric;Rail;Freight Rail_tmp_subsectorL2;Freight Rail;FV;4;2040;15
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;Liquids;Rail;Freight Rail_tmp_subsectorL2;Freight Rail;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;Electric;Rail;HSR_tmp_subsectorL2;HSR;FV;4;2040;15
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;Liquids;Aviation;International Aviation_tmp_subsectorL2;International Aviation;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;Liquids;Ship;International Ship_tmp_subsectorL2;International Ship;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;BEV;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;5;2030;15
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;Liquids;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;BEV;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;5;2030;15
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;Liquids;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;BEV;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;5;2030;15
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;Liquids;LDV|2W;trn_pass_road_LDV;trn_pass_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;Electric;Rail;Passenger Rail_tmp_subsectorL2;Passenger Rail;FV;4;2040;15
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;Liquids;Rail;Passenger Rail_tmp_subsectorL2;Passenger Rail;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;BEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;17;2035;15
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FCEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1.1;2035;5
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;Liquids;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;NG;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;BEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;17;2035;15
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FCEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1.1;2035;5
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;Liquids;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;NG;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;BEV;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;17;2035;15
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FCEV;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;5;2035;5
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;Liquids;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;NG;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;BEV;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;17;2035;15
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FCEV;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;5;2035;5
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;Liquids;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;NG;Truck|heavy;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;BEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;17;2035;15
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;FCEV;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1.1;2035;5
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;Liquids;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;below GDP cutoff;NG;Truck|light;trn_freight_road_tmp_subsectorL2;trn_freight_road;FV;1;2050;10
SSP2EU;ECEMF_HighEl_ModEff;above GDP cutoff;;;;Cycle;S1S;1;2050;10
